Age,Revenu_annuel_k€,Heures_travail_semaine,Satisfaction,Distance_domicile_km,Niveau_education,Etat_sante,Genre,Type_logement,Region
38.0,59.06842491010504,38.0,43.3,3.2,Secondaire,Moyen,Femme,Appartement,Sud
35.0,51.12487491245635,60.0,64.0,16.7,Supérieur,Bon,Homme,Appartement,Nord
39.0,75.68106798094874,44.0,,4.3,Primaire,Moyen,Homme,Maison,Nord
66.0,,21.0,74.0,,Primaire,Moyen,Femme,Appartement,Sud
49.0,28.67238858726313,51.0,4.5,19.9,Supérieur,Moyen,Homme,Maison,Nord
28.0,37.745959790107094,36.0,73.4,20.7,Secondaire,Moyen,Homme,Appartement,Est
40.0,29.814064139882262,37.0,72.3,5.1,Supérieur,Moyen,Homme,Appartement,
,103.89644664391021,33.0,10.8,0.1,Primaire,,Femme,Appartement,Nord
27.0,62.70623567164138,41.0,15.9,2.1,Secondaire,Mauvais,Homme,Maison,Ouest
49.0,38.08627547780436,41.0,79.0,24.0,Primaire,Bon,Femme,Studio,Est
30.0,36.4889591875032,33.0,56.3,22.9,Supérieur,Bon,Femme,,Ouest
21.0,66.10462545933821,34.0,,6.0,Supérieur,Moyen,Homme,Appartement,Nord
40.0,68.09840299318267,41.0,19.3,3.6,Supérieur,Mauvais,Homme,Appartement,Ouest
39.0,65.9621542616882,20.0,4.0,3.6,Primaire,Moyen,Femme,Maison,Ouest
39.0,41.48885282700561,25.0,17.0,22.7,Supérieur,Moyen,Femme,Maison,Ouest
,56.11687288828355,56.0,45.8,3.9,Supérieur,Moyen,Homme,,Ouest
32.0,52.21830195266769,,52.8,7.2,Secondaire,Bon,Femme,Appartement,Nord
53.0,31.274792551231464,34.0,85.9,,,Moyen,Femme,Maison,Nord
45.0,31.470123142479565,23.0,71.9,2.4,Supérieur,Bon,Femme,Appartement,Ouest
28.0,58.23930089086271,39.0,99.0,2.9,Secondaire,Moyen,,Maison,
18.0,,49.0,8.8,4.4,Primaire,Moyen,Homme,Appartement,Sud
29.0,61.06703421684423,,13.9,10.6,Supérieur,Moyen,Femme,Maison,Nord
41.0,65.82046077387436,,9.4,17.0,Secondaire,Moyen,Homme,Appartement,Est
32.0,,31.0,54.3,7.9,Supérieur,Moyen,Homme,Maison,Est
31.0,,35.0,27.4,,Secondaire,Mauvais,Homme,Maison,Ouest
32.0,62.60472397450764,25.0,68.7,5.9,Primaire,Moyen,Femme,,Ouest
39.0,64.98397633057371,31.0,14.1,1.4,Secondaire,Moyen,Homme,Appartement,Est
49.0,43.757391749491106,,11.2,0.9,Supérieur,Moyen,Homme,Appartement,Est
39.0,,,,8.9,Primaire,,Femme,Studio,Sud
,44.26882886607852,60.0,38.2,31.3,Secondaire,Bon,Homme,,Nord
37.0,92.1718076671435,,83.1,18.2,Primaire,,Homme,Maison,Ouest
34.0,52.097053808822125,,83.9,,Secondaire,Moyen,Femme,Appartement,Est
50.0,59.03010217422787,,12.6,13.0,Supérieur,Moyen,Homme,Appartement,Sud
48.0,44.72031406165577,43.0,81.4,22.7,Secondaire,Moyen,Femme,Maison,Nord
64.0,40.4073086749842,26.0,56.9,14.0,Secondaire,Bon,Homme,Studio,Est
,23.959946765966457,51.0,,9.9,Secondaire,Mauvais,Homme,Appartement,
34.0,71.99737249450666,37.0,10.4,4.5,Secondaire,Bon,Femme,Maison,Sud
29.0,65.36874994793202,25.0,74.2,1.1,Secondaire,,Femme,Maison,Ouest
,43.9780711112043,20.0,6.9,,Supérieur,Bon,Homme,Appartement,Nord
30.0,31.992601938721148,30.0,28.5,25.9,Supérieur,,Femme,Appartement,Est
49.0,53.59817052840286,42.0,,,Secondaire,Moyen,Homme,Maison,
,40.046063874060614,44.0,53.5,2.0,Supérieur,Bon,Homme,Appartement,Ouest
,,35.0,64.9,10.5,Supérieur,,Homme,Appartement,Ouest
27.0,24.72880110794232,49.0,89.2,6.3,,Mauvais,Femme,Appartement,Ouest
49.0,54.3413916129606,28.0,73.7,26.8,Secondaire,Mauvais,Homme,,Nord
25.0,54.74006403977499,20.0,96.1,1.8,Supérieur,Moyen,Homme,Maison,Ouest
43.0,71.89445768479368,42.0,76.3,12.4,Supérieur,Bon,Femme,Maison,Nord
,46.98516862734787,52.0,30.5,11.4,Secondaire,Moyen,Homme,Maison,Sud
41.0,43.32875045592328,52.0,55.2,41.1,Supérieur,Mauvais,Homme,Studio,Nord
35.0,18.864782677655498,27.0,46.3,8.3,Secondaire,Moyen,Homme,Appartement,Ouest
34.0,72.01921896725258,34.0,57.0,20.5,Primaire,Mauvais,Femme,Appartement,Sud
41.0,67.85646233113918,47.0,57.6,0.3,Supérieur,Moyen,Homme,Appartement,Sud
27.0,50.57476882813604,33.0,70.5,1.3,Supérieur,Moyen,Femme,Studio,Nord
27.0,23.415378909392555,41.0,9.2,4.2,Secondaire,Moyen,,Appartement,Nord
,25.709459378237163,32.0,74.9,9.7,Primaire,Bon,Homme,Maison,Est
35.0,39.05788142471421,29.0,15.2,6.0,Supérieur,Moyen,,Appartement,Nord
27.0,,31.0,3.6,2.3,,Mauvais,Femme,Appartement,Est
51.0,55.806752704832746,49.0,52.4,8.9,,Moyen,Homme,,Ouest
35.0,20.13285622236449,,58.6,,Primaire,Moyen,Femme,Appartement,Est
37.0,58.084238292004414,52.0,4.5,7.4,Primaire,Bon,Homme,Appartement,Ouest
24.0,33.217068416582855,45.0,52.0,0.9,Secondaire,Moyen,Femme,Maison,Sud
,39.55575546975709,56.0,53.9,26.2,Primaire,Bon,Femme,Maison,Nord
,69.43476025043411,48.0,6.2,,,Bon,Homme,Studio,Est
30.0,65.31008167561663,47.0,71.4,3.1,Supérieur,Moyen,Femme,Appartement,Ouest
54.0,71.86199765650846,38.0,21.8,11.6,Supérieur,Bon,Homme,Maison,
38.0,49.53732961831575,60.0,79.7,3.8,Primaire,Mauvais,Homme,Maison,Ouest
59.0,67.66049115732375,41.0,,7.0,Primaire,Moyen,Homme,Appartement,Sud
44.0,38.27727472473886,20.0,48.3,4.2,Secondaire,Mauvais,Femme,Maison,Nord
41.0,44.848681307894125,42.0,89.3,21.2,Primaire,Moyen,Homme,Maison,
18.0,43.47413551190418,30.0,80.8,51.1,Primaire,Moyen,Femme,Appartement,Nord
29.0,50.47730036448988,50.0,78.4,1.8,Secondaire,Mauvais,Femme,Appartement,Sud
40.0,,47.0,16.9,0.2,Supérieur,Mauvais,Femme,Appartement,Nord
,45.49990193753277,38.0,5.8,2.5,Supérieur,,Femme,,Nord
25.0,79.03314603037478,31.0,61.0,8.9,Supérieur,Moyen,Homme,Appartement,Ouest
31.0,28.14943676377132,41.0,41.7,1.9,Secondaire,Mauvais,Femme,Appartement,Nord
46.0,23.413574361699354,,91.0,16.7,Supérieur,Moyen,Homme,Maison,Nord
23.0,25.02623344675544,47.0,35.6,5.3,,Moyen,Femme,Appartement,
41.0,103.23718888149283,45.0,41.6,,Secondaire,Moyen,,Appartement,Est
54.0,59.29703961740755,60.0,53.1,6.1,Secondaire,Mauvais,Homme,Appartement,Est
44.0,44.594692313172345,,79.8,23.4,Supérieur,,Homme,Studio,Ouest
44.0,51.36640826016273,36.0,,0.4,Primaire,Moyen,Homme,,Est
18.0,54.55278798493635,38.0,94.2,13.1,Primaire,Moyen,Homme,Appartement,Nord
30.0,37.191000485412395,38.0,54.5,10.6,Supérieur,Moyen,Femme,,Sud
64.0,39.65566502581794,50.0,84.3,10.5,Secondaire,Moyen,Femme,Appartement,Ouest
32.0,46.8463373559594,37.0,53.0,5.3,Primaire,Moyen,Femme,Maison,Ouest
55.0,35.50489823530188,59.0,77.4,0.2,Secondaire,Mauvais,Homme,Studio,Sud
32.0,42.06130785957623,45.0,,,Primaire,,Homme,Maison,Sud
36.0,,,,17.7,Primaire,Mauvais,Femme,Appartement,Sud
,30.05693640759801,32.0,52.9,0.9,Primaire,Bon,Homme,Appartement,Est
41.0,102.19898841895704,50.0,45.5,5.8,Secondaire,Moyen,Femme,Appartement,
44.0,65.06313221772399,40.0,12.0,1.8,Primaire,,Homme,Appartement,Ouest
30.0,24.598305229746966,40.0,74.4,9.4,Secondaire,Bon,Femme,Maison,Ouest
26.0,10.0,34.0,14.0,15.4,Primaire,Bon,Homme,Appartement,Est
29.0,36.24993429724443,39.0,20.0,11.0,Primaire,Mauvais,Homme,Appartement,Ouest
33.0,63.68721299214495,33.0,13.5,3.8,Supérieur,Moyen,Femme,Appartement,Sud
37.0,59.8093978890021,,,1.5,Supérieur,Moyen,,Appartement,Ouest
,47.783029793027744,47.0,66.5,15.8,Secondaire,Moyen,Femme,Maison,Est
41.0,37.97115077713829,38.0,27.8,3.9,Primaire,Moyen,Homme,,Sud
,31.917372520161397,38.0,15.8,0.2,,Mauvais,Femme,Maison,
41.0,,40.0,32.7,8.5,Supérieur,Bon,Homme,Maison,Sud
26.0,29.752400523447953,39.0,50.4,,Primaire,,Femme,Appartement,Ouest
40.0,42.02244487583101,30.0,50.8,,Supérieur,,Femme,,Ouest
41.0,76.61901871645644,20.0,37.4,1.5,Secondaire,Moyen,Femme,Appartement,Est
,34.575204015012005,32.0,50.0,5.7,Supérieur,,Femme,Appartement,Est
27.0,62.21762566103976,,43.3,2.9,Secondaire,Moyen,Femme,Maison,Sud
18.0,65.26847625968406,32.0,82.4,11.7,Secondaire,,Femme,Appartement,Est
42.0,28.407973629281678,48.0,,8.0,Primaire,Bon,,Appartement,Est
44.0,33.132562508809926,37.0,86.9,15.7,Secondaire,Moyen,Femme,Maison,Nord
37.0,71.3788687397358,58.0,25.1,6.1,Supérieur,Moyen,Homme,Maison,Ouest
40.0,31.484719206986043,,72.5,0.0,Primaire,Bon,Homme,Appartement,Est
50.0,48.85028501578393,,41.1,2.4,Secondaire,Moyen,Femme,Maison,Ouest
34.0,90.79967644337052,37.0,30.1,70.8,Secondaire,Mauvais,Femme,Maison,Est
36.0,69.59664514122727,44.0,61.9,5.2,Secondaire,Moyen,Homme,Appartement,Ouest
40.0,,50.0,77.1,9.7,Primaire,Mauvais,Femme,Maison,Nord
25.0,66.81461149062508,46.0,45.5,,,Bon,Femme,Studio,Est
,48.881558293719635,20.0,47.2,0.2,Secondaire,Moyen,Femme,Studio,Nord
39.0,70.36463666406948,44.0,6.8,10.8,Supérieur,Moyen,Femme,Maison,Nord
,,29.0,92.5,3.4,Supérieur,Bon,Homme,Appartement,Sud
36.0,,,84.8,3.3,Primaire,Moyen,Femme,Maison,Sud
42.0,10.0,46.0,40.4,2.5,Primaire,Moyen,Homme,Appartement,Ouest
51.0,53.22710376463658,28.0,76.7,17.3,Supérieur,Mauvais,Femme,Maison,
29.0,45.27644203454603,51.0,,4.7,Secondaire,,Femme,Appartement,Est
,77.2145969328466,36.0,73.3,,Primaire,,Femme,,Ouest
61.0,64.23654737195335,60.0,52.2,1.0,Supérieur,Moyen,,Appartement,Ouest
39.0,39.478246249198676,40.0,46.6,1.6,Secondaire,Moyen,Homme,Studio,Nord
33.0,41.8756748683827,57.0,6.6,22.9,Secondaire,Mauvais,Femme,Appartement,Nord
59.0,57.61393060459561,51.0,96.6,,Secondaire,Moyen,,Appartement,Nord
49.0,38.54878814893454,33.0,83.9,24.8,Supérieur,Moyen,Homme,Maison,Nord
40.0,49.3525442723091,26.0,,17.0,Primaire,Moyen,Homme,Appartement,Sud
57.0,76.33396129029738,41.0,31.2,,Secondaire,Moyen,Femme,,Est
,33.41739632939243,,29.7,3.4,Secondaire,,Femme,Studio,Nord
35.0,41.046512680872084,,57.7,3.2,Supérieur,,Femme,Maison,Sud
42.0,43.85135309101367,37.0,,8.2,Supérieur,Moyen,Femme,Maison,Sud
46.0,113.16146852371247,,,5.4,Secondaire,Bon,Homme,Appartement,Est
,62.164853250143345,26.0,27.6,7.1,Secondaire,Mauvais,Homme,,Ouest
23.0,72.64136678095684,44.0,61.1,0.5,Secondaire,Moyen,Femme,Appartement,Ouest
28.0,,28.0,72.7,35.6,Secondaire,Moyen,Femme,,Est
23.0,66.70787731970599,44.0,23.4,0.6,Supérieur,Mauvais,Homme,Maison,Est
45.0,59.471470746645764,45.0,41.3,2.0,Secondaire,Moyen,Femme,Maison,Est
25.0,57.30538400118184,32.0,19.6,11.3,,Bon,,Studio,
42.0,20.98510691062927,49.0,70.2,1.7,Supérieur,Moyen,Femme,Maison,Est
,57.15729112685879,37.0,,,Primaire,Moyen,Femme,Maison,Est
,47.833128152140844,,87.9,1.7,Supérieur,Bon,Femme,Maison,Sud
18.0,60.9091380569899,55.0,67.3,,Primaire,Bon,Homme,Appartement,
24.0,48.58281666719106,30.0,35.4,2.9,Secondaire,Moyen,,Appartement,Nord
30.0,65.26328585455984,45.0,66.4,,Secondaire,Moyen,Homme,Appartement,Sud
25.0,68.79865142298361,44.0,86.6,6.9,Supérieur,Moyen,Femme,Appartement,Sud
20.0,,43.0,63.0,5.8,Primaire,Moyen,Homme,Studio,Ouest
39.0,,43.0,41.9,,Supérieur,Moyen,Femme,Appartement,Nord
48.0,12.852261882237464,30.0,92.1,9.6,Supérieur,,,Maison,
51.0,54.778891092839885,56.0,83.7,2.6,,Moyen,Homme,Maison,Est
34.0,,49.0,88.4,1.4,Supérieur,Moyen,Femme,,Est
36.0,77.11656941173212,44.0,90.4,21.1,Primaire,Bon,Homme,Maison,Est
44.0,54.144893236017545,26.0,40.0,10.0,Primaire,Bon,Homme,Appartement,
38.0,40.28940047072574,30.0,86.1,0.6,Supérieur,Moyen,Femme,Maison,Ouest
49.0,68.77143079691169,46.0,57.5,32.5,Secondaire,Moyen,Femme,Studio,Est
45.0,43.63595084345114,20.0,4.8,11.8,Secondaire,Mauvais,,Maison,Ouest
35.0,40.04004888212663,43.0,63.9,1.6,,,Femme,Maison,Est
18.0,57.87250829283711,26.0,47.6,,Primaire,Moyen,Femme,Appartement,Nord
57.0,,31.0,28.2,4.5,Secondaire,Moyen,,,Est
,67.07103816479645,25.0,97.1,41.7,Primaire,Bon,Femme,Maison,Nord
44.0,61.33861930562952,42.0,,1.1,Primaire,Mauvais,Homme,Maison,Sud
18.0,105.01897067043328,51.0,94.6,1.7,Supérieur,Moyen,Homme,Appartement,Sud
39.0,35.35179927281015,43.0,16.8,10.7,Supérieur,Moyen,,Maison,Ouest
41.0,,44.0,38.3,0.2,Secondaire,Moyen,Femme,Appartement,Nord
41.0,52.911389608794856,41.0,42.3,0.2,Primaire,Moyen,Femme,Studio,Est
76.0,80.30052768209428,46.0,73.4,15.7,Secondaire,Moyen,Femme,Maison,Nord
32.0,31.166280474107946,44.0,,1.8,,Bon,Femme,Appartement,Ouest
49.0,,20.0,98.6,25.1,Primaire,Mauvais,Homme,Studio,Est
46.0,21.21755021183224,49.0,75.2,5.5,,Moyen,Femme,Appartement,Est
31.0,47.57563898557643,48.0,79.2,,Supérieur,Bon,Homme,Appartement,
49.0,53.46931331337299,36.0,11.5,,Secondaire,,Homme,Appartement,Sud
38.0,32.347361673641956,20.0,48.2,,Primaire,Moyen,Femme,Appartement,Ouest
50.0,37.57531270135598,42.0,94.6,3.8,Primaire,Moyen,Femme,Appartement,Est
63.0,65.93260958671331,43.0,27.7,10.7,Supérieur,Mauvais,Homme,Appartement,
41.0,78.83111485022468,35.0,15.4,3.8,Secondaire,Bon,Femme,Studio,Est
36.0,10.0,41.0,49.1,2.5,Primaire,Mauvais,Femme,Appartement,Ouest
52.0,53.60472770918629,50.0,93.1,0.8,Supérieur,Bon,,Appartement,Nord
56.0,47.73382192768394,60.0,49.2,0.6,Supérieur,Mauvais,Femme,Maison,Sud
29.0,52.14792711247901,41.0,41.1,3.7,,Mauvais,Femme,Maison,Ouest
34.0,43.66467048767596,43.0,65.4,13.3,Secondaire,Moyen,Femme,Studio,Nord
48.0,24.19026060887345,31.0,93.8,2.3,Primaire,Moyen,Femme,Maison,Est
,80.84593956089242,34.0,5.9,3.6,Secondaire,Bon,Homme,Maison,Sud
28.0,73.186591966614,38.0,16.2,23.6,Primaire,Bon,Femme,,Nord
46.0,47.92021622206235,51.0,14.1,10.2,Secondaire,Moyen,Homme,Appartement,Est
48.0,40.23373575053314,48.0,9.4,25.2,Secondaire,Mauvais,Homme,Appartement,
,37.81118741988241,,30.9,24.2,Secondaire,Moyen,Femme,Appartement,Sud
40.0,10.0,25.0,23.7,,Secondaire,Bon,Femme,Appartement,Nord
33.0,,26.0,55.3,31.0,Primaire,Moyen,Femme,Maison,Sud
26.0,65.60647180605689,51.0,33.4,0.5,,Mauvais,Homme,Appartement,
34.0,52.75804232219537,54.0,41.1,26.0,,Moyen,Homme,Studio,Nord
40.0,48.27327130800495,40.0,94.2,,Secondaire,Moyen,Homme,Studio,Nord
22.0,52.66767016973169,20.0,16.4,7.6,Primaire,Moyen,Femme,Maison,Ouest
,32.93548038484847,32.0,39.5,,Secondaire,Bon,Femme,Maison,Ouest
41.0,40.00889545259337,43.0,26.5,21.1,Primaire,Moyen,,Appartement,Est
54.0,46.67333943535684,31.0,55.4,9.6,Primaire,Bon,Femme,Appartement,
36.0,63.93353149529791,41.0,73.9,,Secondaire,Mauvais,Femme,Studio,Nord
25.0,77.57716746590224,58.0,81.9,1.2,Primaire,Moyen,Femme,Appartement,Nord
37.0,45.417043140540876,54.0,52.0,15.6,Secondaire,Moyen,Femme,Appartement,Est
33.0,29.104289248691686,48.0,85.6,1.4,Primaire,Bon,Femme,Appartement,Sud
46.0,50.7129358152686,39.0,78.7,13.0,Primaire,Moyen,Femme,Maison,Nord
35.0,90.22982225177842,35.0,16.5,7.5,Supérieur,Bon,Homme,Appartement,Sud
18.0,30.843871297325315,47.0,25.3,4.9,Primaire,Bon,Femme,Maison,Ouest
80.0,67.71681494265626,40.0,67.5,9.5,Primaire,Moyen,,Appartement,Ouest
,76.7192111224121,,97.5,14.8,,,Femme,Studio,Est
41.0,42.79970280349028,24.0,38.2,28.3,Primaire,Moyen,Femme,,Nord
21.0,35.98550844561919,32.0,23.8,3.1,Primaire,Bon,,Maison,Ouest
22.0,61.49913365666505,47.0,87.0,29.4,Primaire,Bon,Homme,Maison,Est
38.0,57.0643354560833,28.0,20.8,32.4,Primaire,Bon,Homme,Appartement,Sud
44.0,63.89548342641774,42.0,70.0,16.8,Supérieur,Moyen,Homme,Studio,Ouest
48.0,91.47418862979609,44.0,4.4,21.3,Primaire,Bon,Femme,Maison,
42.0,53.34093106753127,44.0,2.9,11.8,Supérieur,Moyen,Homme,Appartement,Est
25.0,26.155503020877955,45.0,45.7,,Supérieur,Moyen,Femme,Appartement,Ouest
18.0,51.332800043368486,46.0,66.0,8.6,Primaire,Moyen,Femme,Appartement,Nord
38.0,54.83113588410762,33.0,15.1,13.8,Primaire,Bon,Homme,Maison,Sud
33.0,75.34337274176498,25.0,76.6,,,Moyen,Femme,Appartement,Ouest
24.0,46.06471209144594,31.0,13.7,8.5,,Moyen,,Maison,Nord
49.0,41.8186433260923,47.0,53.8,15.8,Secondaire,Moyen,Homme,Maison,Est
21.0,22.576120076668197,27.0,31.5,12.2,Secondaire,Bon,Femme,Appartement,Est
,60.9482558412826,29.0,75.5,3.3,Secondaire,Moyen,,Studio,Sud
23.0,116.96414371077951,,,1.7,Primaire,Bon,Homme,Maison,
41.0,45.54818031992123,,7.5,13.9,Supérieur,Mauvais,Femme,Appartement,Nord
51.0,59.039099090438974,28.0,20.1,2.7,Secondaire,Bon,,Studio,Nord
35.0,39.043342933700735,50.0,89.4,2.8,Supérieur,Moyen,Homme,Maison,Ouest
60.0,24.37430160008319,32.0,42.1,10.3,,Moyen,,Maison,Ouest
63.0,58.68471878401061,22.0,48.2,15.6,,Moyen,,Appartement,Sud
42.0,50.56376566874384,34.0,17.6,8.7,Supérieur,Mauvais,,Appartement,Sud
46.0,10.0,45.0,99.5,21.6,Secondaire,Moyen,,,Sud
52.0,82.20057431480238,21.0,92.4,2.4,Supérieur,Bon,Homme,Maison,Sud
46.0,58.319287526742315,49.0,1.2,2.9,Secondaire,Bon,,Maison,Est
,51.477911002072084,25.0,,10.1,Supérieur,Moyen,Femme,Studio,Nord
33.0,41.56046271815383,36.0,87.4,17.7,Supérieur,Bon,Homme,Appartement,Ouest
19.0,58.10588220986184,35.0,43.6,7.8,,Bon,Femme,Appartement,Sud
23.0,59.0279190483207,,44.2,0.1,Primaire,Moyen,Femme,Maison,Ouest
68.0,58.026427474534245,39.0,38.6,11.3,Secondaire,Moyen,Femme,Appartement,Sud
43.0,71.35986089006978,47.0,3.9,16.8,Supérieur,Moyen,Homme,Appartement,Ouest
37.0,75.90542467666691,39.0,79.2,3.2,Secondaire,Mauvais,Homme,Studio,Ouest
55.0,90.11186127236793,33.0,46.2,0.6,Supérieur,Bon,Femme,Maison,Sud
,33.263156351025565,44.0,53.6,7.3,Secondaire,Mauvais,,Maison,Est
46.0,38.531569724655654,42.0,26.3,0.4,Supérieur,Moyen,Femme,Maison,Est
40.0,57.223643340832766,33.0,78.6,5.4,,Bon,Homme,Appartement,Sud
45.0,34.4181828252443,40.0,79.6,0.2,Secondaire,Bon,Homme,Maison,Sud
35.0,37.639698552555586,32.0,,2.5,Secondaire,Mauvais,Femme,Maison,Sud
28.0,59.504591630132595,31.0,90.6,,Secondaire,Moyen,Femme,Appartement,Sud
30.0,,,12.5,1.2,Primaire,Moyen,Femme,Maison,Est
30.0,,44.0,78.9,1.2,Supérieur,Bon,Femme,Appartement,Nord
39.0,46.14771172484799,47.0,56.3,17.5,Supérieur,Bon,,Appartement,Ouest
21.0,59.26305927075941,46.0,23.9,0.4,Supérieur,Mauvais,Homme,Appartement,Est
25.0,54.85515471787541,31.0,14.1,,Primaire,Moyen,Femme,Appartement,
41.0,50.353148903599724,50.0,30.8,16.8,Primaire,Mauvais,Homme,,Nord
38.0,33.67981669583965,37.0,85.8,1.4,Secondaire,Bon,Femme,Appartement,Est
42.0,31.13577821594957,49.0,79.0,2.2,Supérieur,Mauvais,Femme,Appartement,Nord
39.0,63.33349559911913,38.0,64.9,10.3,Primaire,Bon,,Appartement,Est
70.0,33.343612402315955,43.0,9.9,3.8,Secondaire,Mauvais,Homme,Maison,Nord
41.0,14.461623503459464,43.0,95.5,6.5,Secondaire,,Homme,Appartement,Est
35.0,49.364773534196246,48.0,31.2,18.1,Supérieur,Moyen,Homme,Appartement,Sud
41.0,79.104806042995,,61.1,1.5,Secondaire,Moyen,Homme,Maison,Est
52.0,10.0,24.0,80.5,9.7,Secondaire,Moyen,Femme,Maison,Nord
39.0,44.23339453692976,46.0,14.2,28.5,Primaire,Moyen,Homme,Maison,Nord
48.0,63.504297306524656,43.0,65.6,0.6,Primaire,Moyen,Femme,Maison,Nord
44.0,13.530071335703973,,4.2,0.6,,Mauvais,Homme,Appartement,Sud
36.0,45.73334167597836,43.0,11.1,8.1,Secondaire,Mauvais,Femme,Maison,
41.0,27.210855108949158,25.0,72.6,32.2,Supérieur,Moyen,Femme,Maison,Nord
59.0,29.856437719862285,60.0,16.4,2.5,Primaire,Moyen,Homme,Appartement,Sud
42.0,41.951635845959586,53.0,44.9,4.0,Secondaire,Bon,Femme,Appartement,Est
28.0,27.537042197356598,46.0,25.6,1.0,,Bon,Femme,Appartement,Est
36.0,25.87398593696375,40.0,,,,Mauvais,Femme,Appartement,Ouest
18.0,48.815364969159916,,8.6,0.5,Supérieur,Moyen,Homme,Appartement,Sud
41.0,94.54278121071371,26.0,75.7,4.9,,Bon,Homme,Studio,Sud
55.0,65.15486634895713,38.0,8.8,8.1,Primaire,Moyen,Femme,Maison,Est
23.0,,31.0,84.0,36.9,Supérieur,Mauvais,Femme,,Sud
41.0,65.9452487683769,31.0,66.6,17.1,Supérieur,Moyen,Femme,Appartement,Est
51.0,36.049727746415655,25.0,,17.3,Secondaire,Moyen,Femme,Appartement,Ouest
53.0,56.21664458232321,42.0,86.8,2.6,Supérieur,Mauvais,Femme,Appartement,Sud
55.0,71.95388521884668,,19.4,0.9,Primaire,Bon,,Maison,Sud
18.0,66.56674935563582,45.0,27.2,9.2,Secondaire,Moyen,Homme,Maison,Ouest
46.0,53.891020147367705,44.0,14.6,,,Bon,Femme,Appartement,Ouest
21.0,60.40092988387788,42.0,38.8,7.3,Primaire,Bon,Femme,Appartement,Est
28.0,99.25747930338304,60.0,98.7,1.2,Supérieur,Bon,Homme,Studio,Nord
,66.78886434312692,48.0,16.9,6.8,Supérieur,Moyen,,Appartement,Ouest
41.0,43.696812856047025,27.0,83.3,,Supérieur,Moyen,Homme,Appartement,Sud
48.0,48.51925987470806,44.0,65.5,5.5,,Moyen,Femme,Appartement,Sud
28.0,28.916972068171063,39.0,2.6,0.6,,Moyen,Femme,Appartement,Ouest
57.0,,26.0,94.5,19.4,Secondaire,Bon,Femme,Maison,Ouest
,82.07739450887087,25.0,97.1,0.1,,,Femme,Maison,Sud
50.0,51.66426072544228,44.0,92.6,28.0,Supérieur,Bon,Homme,Appartement,Sud
27.0,93.61640237533553,46.0,50.7,19.9,Primaire,Moyen,Femme,Appartement,Est
54.0,62.64800089909954,29.0,22.8,14.0,Supérieur,Bon,Homme,Maison,Sud
36.0,41.38307164768364,49.0,39.7,40.5,Secondaire,Moyen,Femme,,Sud
32.0,68.12905081039595,42.0,61.8,0.6,Secondaire,Moyen,,Appartement,Ouest
47.0,57.97286943593303,51.0,38.5,10.3,Primaire,Bon,Homme,,Est
46.0,66.75713556552799,50.0,71.1,18.9,Primaire,,Homme,Maison,Ouest
29.0,22.618162806875656,38.0,79.8,1.4,Secondaire,Mauvais,Homme,Maison,Est
64.0,33.7937168560546,56.0,,8.8,Secondaire,Moyen,Femme,Maison,Ouest
61.0,79.76941660246351,28.0,41.1,5.0,Supérieur,Moyen,Femme,Appartement,Ouest
47.0,83.86274983128112,60.0,95.8,5.7,Primaire,Mauvais,Homme,Studio,Est
,78.30225453936109,31.0,25.7,24.4,Primaire,Mauvais,Femme,Appartement,Ouest
43.0,94.37293807173715,39.0,35.3,7.7,Supérieur,Mauvais,Homme,Appartement,Ouest
21.0,61.54736596427726,34.0,4.5,1.0,Supérieur,Bon,Femme,Appartement,Ouest
41.0,60.14166725660861,36.0,33.9,27.7,Primaire,Moyen,Femme,Appartement,Est
41.0,31.73586197552375,60.0,37.7,2.0,Primaire,Bon,Femme,Appartement,Ouest
33.0,38.3893711830739,,10.9,22.3,Primaire,Moyen,Homme,Appartement,Nord
36.0,10.234781553808965,48.0,1.1,35.4,Primaire,Bon,,Appartement,
18.0,43.57027975264587,37.0,58.0,21.0,Primaire,,Femme,Appartement,Nord
26.0,10.0,49.0,30.9,11.3,Secondaire,Moyen,Homme,Appartement,Nord
51.0,71.61932341727388,34.0,2.8,13.6,Supérieur,Moyen,Homme,Appartement,Nord
60.0,57.76797737100905,42.0,86.1,12.0,Primaire,Mauvais,,Appartement,Nord
28.0,10.0,46.0,58.9,6.2,Supérieur,,Femme,Appartement,Ouest
42.0,46.20272615673036,,17.9,3.2,Secondaire,Bon,Homme,Appartement,Sud
53.0,89.35311244697,60.0,86.7,3.4,Supérieur,Moyen,Femme,Appartement,Sud
33.0,,46.0,26.1,,Supérieur,Bon,Femme,Maison,Ouest
48.0,30.032581127240153,37.0,23.5,9.8,Supérieur,Moyen,Homme,,Nord
39.0,14.289954613895183,33.0,89.6,8.8,Secondaire,Moyen,Homme,Appartement,Sud
54.0,,40.0,,10.6,Supérieur,Bon,Femme,Studio,Nord
24.0,,27.0,,14.9,Secondaire,Moyen,Homme,Maison,Nord
26.0,41.3225475535051,57.0,,13.8,Primaire,Moyen,Homme,,Ouest
43.0,,44.0,31.7,1.1,Supérieur,Moyen,Femme,Maison,Ouest
41.0,41.40506673112061,39.0,4.4,4.5,Supérieur,Moyen,Femme,Appartement,Ouest
39.0,47.19520101070513,50.0,9.2,3.1,Primaire,Mauvais,Homme,Maison,
